img_no 	 min_val 	max_val 	 ang_x 	 ang_y 	 ang_z 
339 	 -0.000379 	 1.338422 	 -0.161616 	 0.208824 	 -0.466732 
340 	 -0.000298 	 1.231474 	 -0.806937 	 -0.774843 	 -2.309967 
341 	 -0.000633 	 1.311527 	 -0.350147 	 0.068580 	 -0.159747 
342 	 -0.000897 	 1.138237 	 -0.448847 	 -0.137711 	 -2.847978 
343 	 -0.000299 	 1.138335 	 0.619156 	 -0.353795 	 2.677662 
344 	 -0.000370 	 1.371190 	 0.903367 	 -0.960269 	 -0.893042 
345 	 -0.000798 	 1.320295 	 -2.348074 	 -1.108512 	 -2.246021 
346 	 -0.000239 	 1.359349 	 0.329964 	 -0.766049 	 -0.589404 
347 	 -0.000256 	 1.128819 	 -2.935873 	 1.108522 	 2.486880 
348 	 -0.000372 	 1.283394 	 -2.664189 	 0.105260 	 0.603653 
349 	 -0.000190 	 1.339769 	 2.888940 	 0.846583 	 0.728579 
350 	 -0.000300 	 1.073874 	 -1.645609 	 -0.021770 	 -2.747503 
351 	 -0.002079 	 1.289414 	 -1.527749 	 1.359382 	 -1.939176 
352 	 -0.000312 	 1.088085 	 2.213526 	 -0.021044 	 2.526251 
353 	 -0.000426 	 1.265231 	 -0.907372 	 -0.259871 	 -1.701428 
354 	 -0.000504 	 1.309324 	 -0.711035 	 0.425936 	 -0.492324 
355 	 -0.000554 	 1.288890 	 1.031755 	 1.049301 	 -0.557939 
356 	 -0.000614 	 1.398499 	 -1.377291 	 -0.027592 	 -0.733561 
357 	 -0.000249 	 1.291683 	 1.871683 	 -0.770622 	 1.872763 
358 	 -0.000211 	 1.316017 	 -2.166636 	 0.365831 	 -1.331817 
359 	 -0.000165 	 1.234818 	 -1.332799 	 0.804231 	 2.669471 
360 	 -0.000611 	 1.238625 	 0.316904 	 0.003624 	 1.405173 
361 	 -0.000340 	 1.363830 	 2.557929 	 -0.614388 	 2.593740 
362 	 -0.000329 	 1.272878 	 -2.438851 	 1.181741 	 -1.135976 
363 	 -0.000367 	 1.499353 	 -1.872290 	 -0.600068 	 1.302660 
364 	 -0.000225 	 1.317556 	 -1.575665 	 0.408295 	 -1.104500 
365 	 -0.001696 	 1.268842 	 1.842258 	 -0.169752 	 1.305300 
366 	 -0.000420 	 1.085653 	 1.938104 	 0.017680 	 2.543535 
367 	 -0.000268 	 1.367346 	 2.958190 	 0.652863 	 0.443766 
368 	 -0.000853 	 1.232570 	 2.185253 	 -0.360572 	 -1.640594 
369 	 -0.000416 	 1.245630 	 -2.626289 	 -0.711161 	 0.082921 
370 	 -0.000139 	 1.469749 	 1.150520 	 0.989000 	 -2.620107 
371 	 -0.000393 	 1.446815 	 1.217409 	 -0.376813 	 -1.390332 
372 	 -0.000410 	 1.185269 	 -0.598527 	 -0.374739 	 2.895630 
373 	 -0.000334 	 1.225725 	 -2.742243 	 1.207498 	 2.951059 
374 	 -0.000719 	 1.177976 	 2.975854 	 0.002885 	 2.427059 
375 	 -0.000277 	 1.579644 	 3.110860 	 0.816681 	 0.998167 
376 	 -0.000404 	 1.229747 	 -0.312152 	 -0.683054 	 2.204874 
377 	 -0.000891 	 1.103945 	 3.136239 	 0.567812 	 2.917779 
378 	 -0.000300 	 1.327939 	 -2.327121 	 0.148029 	 1.755132 
379 	 -0.000272 	 1.103840 	 -2.718727 	 1.397202 	 2.678121 
380 	 -0.000555 	 1.454380 	 0.775589 	 -1.267734 	 -0.824559 
381 	 -0.000377 	 1.271100 	 -0.823038 	 -0.527881 	 -0.158138 
382 	 -0.000456 	 1.170976 	 0.605529 	 0.955708 	 2.444948 
383 	 -0.000280 	 1.271733 	 -2.548926 	 -1.146839 	 -0.518400 
384 	 -0.000525 	 1.167742 	 1.527407 	 -0.277864 	 2.520766 
385 	 -0.000228 	 1.443533 	 2.235990 	 -0.389865 	 0.699762 
386 	 -0.000634 	 1.375178 	 -0.264076 	 -1.138715 	 -1.029758 
387 	 -0.000584 	 1.315114 	 1.943242 	 -0.338462 	 -0.148017 
388 	 -0.000481 	 1.105967 	 -1.461907 	 0.683714 	 0.300161 
389 	 -0.000427 	 1.386928 	 1.027468 	 0.357327 	 -1.124320 
390 	 -0.000513 	 1.349448 	 2.235993 	 1.126391 	 -0.159496 
391 	 -0.000268 	 1.384216 	 -1.827445 	 -0.249629 	 1.006636 
392 	 -0.000204 	 1.327146 	 -1.976139 	 -0.286048 	 1.990952 
393 	 -0.000611 	 1.178432 	 0.327345 	 0.021077 	 2.582038 
394 	 -0.000649 	 1.267519 	 1.203355 	 1.404390 	 2.403822 
395 	 -0.000509 	 1.137671 	 -0.524488 	 -0.229443 	 -0.086057 
396 	 -0.000335 	 1.327730 	 -2.399023 	 -0.168229 	 2.632814 
397 	 -0.000197 	 1.369007 	 1.986813 	 -1.214121 	 -2.554922 
398 	 -0.000673 	 1.244548 	 -1.064619 	 0.445130 	 1.282284 
399 	 -0.000557 	 1.423513 	 -2.826059 	 0.294598 	 2.391049 
400 	 -0.000344 	 1.414733 	 -2.266816 	 -0.679926 	 2.746635 
401 	 -0.000640 	 1.314670 	 -0.652100 	 -0.083006 	 2.908700 
402 	 -0.001020 	 1.358610 	 -2.959952 	 -0.593174 	 1.620015 
403 	 -0.000433 	 1.302028 	 -0.258049 	 -0.012658 	 -2.123832 
404 	 -0.000280 	 1.307904 	 -1.166794 	 1.211304 	 -2.994584 
405 	 -0.000814 	 1.394547 	 1.707843 	 0.933051 	 -1.414222 
406 	 -0.000292 	 1.214244 	 -1.502779 	 -0.437756 	 -2.620538 
407 	 -0.000413 	 1.085644 	 2.379591 	 1.348144 	 1.283981 
408 	 -0.000531 	 1.216152 	 -0.172019 	 -0.248622 	 2.729784 
409 	 -0.000418 	 1.189919 	 -1.442219 	 0.497042 	 -0.121235 
410 	 -0.000367 	 1.463500 	 0.353785 	 -0.181624 	 -2.329784 
411 	 -0.001291 	 1.456543 	 1.535843 	 -0.783250 	 -1.475947 
412 	 -0.000568 	 1.386071 	 -1.429899 	 0.121050 	 2.865094 
413 	 -0.000678 	 1.178621 	 -2.756206 	 1.312816 	 -0.486008 
414 	 -0.000680 	 1.128985 	 -0.372870 	 0.146905 	 1.761680 
415 	 -0.000357 	 1.172552 	 2.452720 	 -0.393291 	 2.537848 
416 	 -0.000244 	 1.377178 	 0.126402 	 -0.859385 	 -0.664891 
417 	 -0.000598 	 1.113297 	 0.035559 	 -1.133386 	 -2.355730 
418 	 -0.000273 	 1.342073 	 -2.116549 	 -0.632894 	 0.623672 
419 	 -0.000373 	 1.160227 	 -2.700379 	 -1.060228 	 -2.169662 
420 	 -0.000238 	 1.354220 	 2.598811 	 -0.807885 	 -2.409007 
421 	 -0.001190 	 1.387518 	 1.706209 	 -0.718788 	 1.511275 
422 	 -0.000388 	 1.178973 	 2.391471 	 0.226020 	 -1.498833 
423 	 -0.000493 	 1.340717 	 -2.000124 	 -0.084879 	 -3.097875 
424 	 -0.000443 	 1.326345 	 -3.123918 	 -0.138916 	 -2.779360 
425 	 -0.001028 	 1.267734 	 -1.173520 	 0.477587 	 1.868534 
426 	 -0.000626 	 1.345080 	 -2.837509 	 0.544604 	 1.638791 
427 	 -0.000637 	 1.257124 	 2.182445 	 0.219281 	 1.441546 
428 	 -0.000185 	 1.140874 	 1.179885 	 -0.885547 	 2.982413 
429 	 -0.000406 	 1.181383 	 -0.825236 	 -0.295923 	 0.180450 
430 	 -0.000215 	 1.268982 	 2.371718 	 -0.646420 	 -2.716382 
431 	 -0.000638 	 1.231398 	 -1.801857 	 0.211933 	 -2.477432 
432 	 -0.000621 	 1.554396 	 -0.808251 	 -1.322840 	 -2.847824 
433 	 -0.001430 	 1.573259 	 1.433889 	 0.172062 	 -1.405672 
434 	 -0.000233 	 1.163974 	 2.385156 	 -0.064740 	 -0.985084 
435 	 -0.000299 	 1.148418 	 0.242681 	 0.951202 	 -0.985544 
436 	 -0.000255 	 1.419608 	 1.346621 	 0.018382 	 1.311628 
437 	 -0.000259 	 1.149070 	 -0.595456 	 -0.686338 	 -1.035745 
438 	 -0.000212 	 1.314373 	 -2.009954 	 -0.163665 	 -0.889308 
439 	 -0.000489 	 1.276238 	 -1.737288 	 1.275215 	 -2.235709 
440 	 -0.000255 	 1.210937 	 -2.201782 	 0.654570 	 0.463633 
441 	 -0.001061 	 1.467863 	 1.506684 	 -0.963384 	 1.503155 
442 	 -0.000742 	 1.422478 	 2.177576 	 0.308848 	 -1.113565 
443 	 -0.000195 	 1.456718 	 1.170312 	 0.806685 	 -1.376263 
444 	 -0.000359 	 1.269414 	 2.948732 	 -0.515452 	 -2.014133 
445 	 -0.000345 	 1.118243 	 -1.067354 	 -1.136761 	 1.900173 
446 	 -0.002502 	 1.365414 	 -1.486099 	 -0.775915 	 1.589659 
447 	 -0.000523 	 1.322178 	 -3.112346 	 -0.154019 	 0.156696 
448 	 -0.000430 	 1.425484 	 -0.386312 	 1.095327 	 -0.342127 
449 	 -0.000291 	 1.181191 	 2.245902 	 0.422475 	 -0.856627 
450 	 -0.000229 	 1.270810 	 -1.312998 	 0.614182 	 -1.837903 
451 	 -0.000220 	 1.258552 	 -0.476719 	 0.589385 	 3.053659 
452 	 -0.000311 	 1.152280 	 2.365730 	 0.638219 	 1.261983 
453 	 -0.000229 	 1.397648 	 1.673477 	 1.054206 	 -0.229416 
454 	 -0.000125 	 1.393377 	 0.732189 	 0.016480 	 2.063663 
455 	 -0.000158 	 1.288642 	 2.337174 	 0.517943 	 -2.145094 
456 	 -0.001167 	 1.281523 	 -1.116239 	 -0.122133 	 -1.765862 
457 	 -0.000231 	 1.394038 	 1.973339 	 -0.553198 	 -2.819933 
458 	 -0.000401 	 1.424079 	 -2.852515 	 -0.822963 	 0.001133 
459 	 -0.000509 	 1.197109 	 -0.784925 	 -0.338141 	 -0.474014 
460 	 -0.000218 	 1.200864 	 1.909795 	 -1.076940 	 -2.908684 
461 	 -0.000262 	 1.163128 	 -0.444544 	 -0.591087 	 -2.043977 
462 	 -0.000205 	 1.355174 	 1.030739 	 0.804838 	 0.443774 
463 	 -0.000219 	 1.166911 	 -1.996843 	 0.977242 	 -2.779865 
464 	 -0.000405 	 1.367847 	 2.938721 	 -0.113028 	 -0.436297 
465 	 -0.000321 	 1.232004 	 -0.269958 	 0.356181 	 -0.397729 
466 	 -0.000480 	 1.252057 	 -1.957019 	 0.274944 	 0.792849 
467 	 -0.000216 	 1.310559 	 -2.281997 	 -0.296798 	 1.947826 
468 	 -0.000317 	 1.279987 	 -2.787878 	 0.148621 	 -1.665581 
469 	 -0.000375 	 1.212866 	 0.348758 	 0.204029 	 2.436716 
470 	 -0.000368 	 1.182854 	 2.136749 	 0.430287 	 -3.049252 
471 	 -0.000156 	 1.301070 	 -2.441427 	 -0.409624 	 -0.934635 
472 	 -0.000313 	 1.095735 	 -2.289668 	 0.361848 	 0.419815 
473 	 -0.000218 	 1.414068 	 -0.764717 	 -1.000690 	 2.931376 
474 	 -0.000530 	 1.363515 	 2.748690 	 0.137605 	 -2.988985 
475 	 -0.000287 	 1.227825 	 -2.590105 	 -0.674249 	 -2.792614 
476 	 -0.000841 	 1.515343 	 2.786938 	 1.199584 	 0.671974 
477 	 -0.000391 	 1.341125 	 -2.253045 	 0.161529 	 -0.298986 
478 	 -0.000158 	 1.397460 	 2.149014 	 1.162417 	 -0.115382 
479 	 -0.000324 	 1.365649 	 -2.429732 	 0.044175 	 -1.504935 
480 	 -0.000562 	 1.215448 	 3.134382 	 0.658411 	 -1.489144 
481 	 -0.000719 	 1.422716 	 0.418691 	 0.168072 	 2.919518 
482 	 -0.000526 	 1.354748 	 2.296683 	 -0.449978 	 2.808514 
483 	 -0.000814 	 1.113881 	 3.048989 	 -0.467093 	 -1.825217 
484 	 -0.000594 	 1.138307 	 2.399211 	 1.116313 	 0.944236 
485 	 -0.000710 	 1.303080 	 0.356910 	 -0.944940 	 -2.023616 
486 	 -0.000484 	 1.344753 	 1.316299 	 0.857893 	 -2.004563 
487 	 -0.000167 	 1.176690 	 3.095665 	 -0.888995 	 -0.633138 
488 	 -0.000758 	 1.278728 	 -2.911566 	 0.273166 	 -0.952194 
489 	 -0.001273 	 1.631901 	 -1.407998 	 -1.204535 	 -2.302186 
490 	 -0.004128 	 1.337367 	 -1.364577 	 0.316365 	 1.609037 
491 	 -0.000598 	 1.139933 	 -2.810015 	 -0.951485 	 0.967166 
492 	 -0.000478 	 1.106098 	 3.111091 	 0.244166 	 3.062096 
493 	 -0.000692 	 1.489200 	 0.620160 	 0.087519 	 1.842275 
494 	 -0.000339 	 1.245682 	 2.758201 	 0.983597 	 -0.447896 
495 	 -0.001041 	 1.416464 	 0.361922 	 -1.359045 	 -0.404727 
496 	 -0.000189 	 1.360829 	 -1.143943 	 -0.553701 	 2.405807 
497 	 -0.000430 	 1.243112 	 -0.479556 	 -0.874294 	 2.290288 
498 	 -0.000873 	 1.197123 	 0.312073 	 0.671548 	 1.729413 
499 	 -0.000884 	 1.332433 	 1.838992 	 -0.649282 	 1.269805 
500 	 -0.000227 	 1.056164 	 -1.091227 	 0.185812 	 -2.447905 
501 	 -0.000367 	 1.162451 	 -0.494419 	 -0.653069 	 -2.903255 
502 	 -0.000333 	 1.270185 	 0.384791 	 -0.353826 	 1.339800 
503 	 -0.000514 	 1.305677 	 -1.229143 	 0.025286 	 -2.986130 
504 	 -0.000471 	 1.276088 	 -2.391422 	 -0.552757 	 0.646046 
505 	 -0.000173 	 1.331426 	 1.279678 	 0.775361 	 -2.805399 
506 	 -0.000247 	 1.355449 	 -2.842662 	 -0.612878 	 0.248951 
507 	 -0.000345 	 1.495399 	 -0.175457 	 0.919747 	 2.800375 
508 	 -0.000379 	 1.430523 	 -0.065922 	 -1.266106 	 -0.664435 
509 	 -0.000159 	 1.133253 	 -2.087616 	 0.440373 	 -0.902341 
510 	 -0.000704 	 1.498106 	 0.423163 	 0.372994 	 -1.294683 
511 	 -0.000320 	 1.304956 	 -1.087228 	 0.709472 	 -1.074476 
512 	 -0.000247 	 1.134528 	 -1.819806 	 0.896507 	 -2.803358 
513 	 -0.000481 	 1.292516 	 -2.552843 	 -1.054495 	 1.881418 
514 	 -0.001004 	 1.421584 	 2.311128 	 -0.764194 	 1.177829 
515 	 -0.000675 	 1.219561 	 2.194109 	 0.303288 	 -1.757577 
516 	 -0.000189 	 1.201085 	 -2.617088 	 -0.863449 	 2.284173 
517 	 -0.000219 	 1.243877 	 -1.667763 	 0.169760 	 2.593116 
518 	 -0.000349 	 1.519530 	 -2.107893 	 0.046944 	 -1.740353 
519 	 -0.000352 	 1.151361 	 -0.230150 	 -0.435806 	 0.162392 
520 	 -0.000444 	 1.359838 	 0.595056 	 0.517918 	 -1.586023 
521 	 -0.000572 	 1.255175 	 -0.306492 	 0.663412 	 -1.912235 
522 	 -0.000581 	 1.218862 	 0.675170 	 0.441712 	 -0.395348 
523 	 -0.000549 	 1.142186 	 2.066465 	 1.302497 	 -2.461098 
524 	 -0.000291 	 1.143128 	 1.177155 	 -0.940095 	 -0.379700 
525 	 -0.000728 	 1.422485 	 -2.017769 	 -0.182502 	 3.135965 
526 	 -0.000804 	 1.410985 	 0.698005 	 0.027534 	 3.097100 
527 	 -0.000428 	 1.130722 	 0.118265 	 -0.331802 	 -0.281717 
528 	 -0.000661 	 1.358620 	 -0.890068 	 0.235241 	 -3.012187 
529 	 -0.000271 	 1.358548 	 0.717046 	 -0.133530 	 2.398775 
530 	 -0.000366 	 1.222631 	 2.330204 	 0.180398 	 -1.371633 
531 	 -0.000406 	 1.194219 	 -2.980955 	 0.266497 	 -2.965353 
532 	 -0.000361 	 1.259196 	 0.491445 	 0.317391 	 -2.861904 
533 	 -0.000412 	 1.210627 	 -0.751964 	 -0.594430 	 2.645649 
534 	 -0.000301 	 1.203604 	 0.208926 	 -0.283812 	 -0.492005 
535 	 -0.000160 	 1.386992 	 2.729417 	 0.990437 	 -2.581813 
536 	 -0.000309 	 1.203706 	 1.472131 	 0.356649 	 -0.544377 
537 	 -0.000601 	 1.362157 	 0.568588 	 0.989917 	 -1.194299 
538 	 -0.000199 	 1.268329 	 -1.186005 	 -0.633458 	 -0.727692 
539 	 -0.000652 	 1.230810 	 2.866773 	 -0.373439 	 -2.996702 
540 	 -0.000634 	 1.300140 	 2.590018 	 -1.447720 	 2.157596 
541 	 -0.000272 	 1.161605 	 -0.612638 	 -0.609780 	 2.051228 
542 	 -0.000617 	 1.380182 	 2.908506 	 1.176531 	 0.280141 
543 	 -0.000543 	 1.232215 	 3.089174 	 1.030110 	 1.747405 
544 	 -0.000218 	 1.280139 	 1.229260 	 0.745429 	 -2.978791 
545 	 -0.000422 	 1.404142 	 0.344659 	 -0.020937 	 -1.355059 
546 	 -0.000387 	 1.127450 	 2.974944 	 -1.262704 	 -0.906023 
547 	 -0.000490 	 1.174573 	 3.050643 	 0.232816 	 2.468641 
548 	 -0.000277 	 1.250340 	 1.896813 	 -0.838062 	 -0.648855 
549 	 -0.000254 	 1.312855 	 -0.942422 	 -0.448160 	 1.408978 
550 	 -0.000181 	 1.266188 	 -1.898527 	 0.215171 	 2.026533 
551 	 -0.000378 	 1.198977 	 2.022896 	 -0.888489 	 -2.926508 
552 	 -0.000514 	 1.449216 	 -1.595130 	 -0.489287 	 -1.651940 
553 	 -0.000282 	 1.175362 	 1.027469 	 0.093476 	 1.003720 
554 	 -0.000345 	 1.218807 	 -2.803643 	 0.314546 	 -2.585544 
555 	 -0.000524 	 1.282890 	 -1.972259 	 -0.791889 	 2.719352 
556 	 -0.000435 	 1.193278 	 1.941042 	 -0.106806 	 0.498428 
557 	 -0.000297 	 1.150393 	 -2.446515 	 0.543935 	 -1.345674 
558 	 -0.000299 	 1.284715 	 1.919033 	 0.625654 	 3.026724 
559 	 -0.000286 	 1.212373 	 -2.213418 	 -0.287342 	 2.260748 
560 	 -0.000284 	 1.080477 	 2.626877 	 0.795164 	 1.720363 
561 	 -0.000466 	 1.200835 	 -2.353033 	 -0.530474 	 -2.755986 
562 	 -0.000236 	 1.269724 	 2.414133 	 -0.519779 	 -3.024661 
563 	 -0.000295 	 1.299196 	 -0.726168 	 0.654899 	 0.011237 
564 	 -0.001450 	 1.442503 	 -1.346003 	 0.907048 	 1.535971 
565 	 -0.000629 	 1.098805 	 -3.016266 	 -1.165113 	 1.202762 
566 	 -0.000254 	 1.303215 	 -2.056110 	 0.194843 	 1.025706 
567 	 -0.000203 	 1.348461 	 -2.620580 	 -0.328241 	 2.022922 
568 	 -0.000244 	 1.313375 	 -1.163226 	 -0.739773 	 -1.495024 
569 	 -0.000662 	 1.204481 	 -2.072797 	 -1.045230 	 0.148904 
570 	 -0.000294 	 1.298391 	 0.485316 	 -0.031900 	 -0.423575 
571 	 -0.000588 	 1.348628 	 1.823845 	 -0.564471 	 1.243203 
572 	 -0.000737 	 1.324505 	 1.990003 	 1.419990 	 2.354954 
573 	 -0.000371 	 1.465104 	 -2.479039 	 -0.614379 	 -1.751099 
574 	 -0.000342 	 1.239490 	 1.053336 	 -0.412505 	 -0.789404 
575 	 -0.000158 	 1.393361 	 2.507556 	 -0.473354 	 0.953534 
576 	 -0.000224 	 1.288197 	 -1.946115 	 -0.226551 	 0.751320 
577 	 -0.000766 	 1.180736 	 0.243974 	 -0.327855 	 0.652596 
578 	 -0.000252 	 1.203460 	 -0.668801 	 1.169293 	 -2.751143 
579 	 -0.000301 	 1.161703 	 -3.077005 	 0.398569 	 2.709574 
580 	 -0.000691 	 1.372856 	 0.984943 	 -0.229159 	 -3.068238 
581 	 -0.000270 	 1.226826 	 1.448009 	 0.431011 	 3.102751 
582 	 -0.000556 	 1.265792 	 -1.170106 	 0.766355 	 0.433551 
583 	 -0.000437 	 1.364375 	 -2.555810 	 -0.269167 	 -3.016851 
584 	 -0.000618 	 1.368570 	 -1.293715 	 0.556384 	 0.116100 
585 	 -0.000520 	 1.321341 	 2.322006 	 -1.064266 	 -2.276359 
586 	 -0.000467 	 1.448284 	 -1.708990 	 -0.938912 	 1.672974 
587 	 -0.000277 	 1.272755 	 2.885555 	 -0.418133 	 -2.286290 
588 	 -0.000469 	 1.372843 	 -2.166051 	 0.067986 	 2.948475 
589 	 -0.000226 	 1.247703 	 1.730371 	 -1.005237 	 0.378829 
590 	 -0.000537 	 1.166345 	 -2.706584 	 0.402245 	 1.609831 
591 	 -0.000482 	 1.420327 	 2.646949 	 -0.701370 	 -2.739513 
592 	 -0.000274 	 1.071819 	 2.930559 	 0.514947 	 2.945246 
593 	 -0.000589 	 1.227143 	 1.757273 	 1.316318 	 -2.632073 
594 	 -0.000229 	 1.449394 	 -0.602003 	 0.808465 	 2.804287 
595 	 -0.000486 	 1.184619 	 2.140909 	 -1.193824 	 2.325102 
596 	 -0.000208 	 1.352410 	 1.216831 	 -0.508837 	 -1.915973 
597 	 -0.000694 	 1.219296 	 -0.341426 	 0.531281 	 -2.896243 
598 	 -0.000330 	 1.181638 	 0.068944 	 -1.078902 	 -2.154864 
599 	 -0.000683 	 1.285890 	 1.265887 	 0.848252 	 0.314366 
600 	 -0.000359 	 1.414711 	 -1.461752 	 -0.490223 	 1.015075 
601 	 -0.000306 	 1.145494 	 2.850179 	 0.500216 	 2.728068 
602 	 -0.000610 	 1.115063 	 -0.168145 	 0.087034 	 -1.500655 
603 	 -0.000175 	 1.255531 	 -1.541974 	 0.702545 	 2.427835 
604 	 -0.001205 	 1.322239 	 2.634742 	 -1.317704 	 0.745392 
605 	 -0.000253 	 1.301023 	 0.210458 	 -0.013664 	 -1.052081 
606 	 -0.000278 	 1.469356 	 -2.474863 	 -0.738992 	 2.553523 
607 	 -0.000198 	 1.236490 	 2.171481 	 0.523253 	 -2.213231 
608 	 -0.000190 	 1.242956 	 2.425577 	 0.337597 	 0.722066 
609 	 -0.000246 	 1.443377 	 -1.844186 	 -0.660298 	 -1.832624 
610 	 -0.000430 	 1.298483 	 -1.971712 	 0.387054 	 -1.517320 
611 	 -0.000418 	 1.133415 	 -1.090825 	 0.060661 	 0.310505 
612 	 -0.000394 	 1.431031 	 -2.675136 	 0.037549 	 -1.765658 
613 	 -0.000582 	 1.268682 	 1.738564 	 0.229655 	 0.276934 
614 	 -0.000369 	 1.286723 	 2.762959 	 0.560397 	 0.856296 
615 	 -0.000617 	 1.355716 	 1.510412 	 1.072485 	 1.228991 
616 	 -0.000192 	 1.286930 	 -2.060403 	 -0.320705 	 1.964802 
617 	 -0.000319 	 1.179977 	 2.341118 	 0.544138 	 -0.194630 
618 	 -0.000187 	 1.469436 	 0.816906 	 0.619062 	 3.111546 
619 	 -0.000372 	 1.100631 	 -1.089212 	 -1.018197 	 1.857169 
620 	 -0.000290 	 1.238679 	 0.440946 	 0.144552 	 -1.835056 
621 	 -0.000200 	 1.207223 	 1.632489 	 -0.922156 	 -2.216695 
622 	 -0.000573 	 1.098629 	 2.657003 	 0.149252 	 2.943190 
623 	 -0.001181 	 1.493312 	 -1.993695 	 0.457048 	 1.248783 
624 	 -0.000264 	 1.128570 	 0.019593 	 -0.853250 	 -2.570746 
625 	 -0.000239 	 1.141782 	 -1.284398 	 0.598653 	 -2.315589 
626 	 -0.000250 	 1.199203 	 2.900407 	 0.695848 	 2.687009 
627 	 -0.000338 	 1.159762 	 0.347026 	 0.459747 	 -1.691926 
628 	 -0.000264 	 1.271299 	 2.451083 	 0.472623 	 -2.166005 
629 	 -0.000838 	 1.312753 	 -0.128043 	 0.921865 	 -1.742916 
630 	 -0.000145 	 1.218445 	 1.114647 	 -0.179917 	 -2.114008 
631 	 -0.000472 	 1.239766 	 0.444764 	 -0.909441 	 2.980263 
632 	 -0.000245 	 1.410355 	 -1.823357 	 0.151090 	 -2.057374 
633 	 -0.000174 	 1.115601 	 2.143027 	 -0.158719 	 -0.843270 
634 	 -0.000339 	 1.087157 	 2.311985 	 0.292284 	 2.911525 
635 	 -0.000424 	 1.233198 	 -0.712254 	 -0.516134 	 3.114435 
636 	 -0.000197 	 1.313473 	 -1.576563 	 -0.996697 	 -0.936447 
637 	 -0.000347 	 1.199338 	 -1.999039 	 0.317620 	 2.599931 
638 	 -0.000595 	 1.359007 	 1.125333 	 -0.861109 	 0.306957 
639 	 -0.000562 	 1.359268 	 0.643029 	 -0.029149 	 0.313173 
640 	 -0.000375 	 1.156637 	 -0.871963 	 0.048881 	 -1.265726 
641 	 -0.000593 	 1.200049 	 -0.144956 	 0.356042 	 -1.040993 
642 	 -0.000411 	 1.368645 	 1.854023 	 0.160936 	 0.205421 
643 	 -0.000380 	 1.161974 	 0.447586 	 0.960861 	 -0.704661 
644 	 -0.000447 	 1.298530 	 -2.783990 	 -0.604785 	 -0.075031 
645 	 -0.000172 	 1.186020 	 -1.462050 	 -1.060954 	 -0.588453 
646 	 -0.000443 	 1.130548 	 -0.719937 	 -1.327959 	 1.963335 
647 	 -0.003154 	 1.340715 	 1.647439 	 0.658119 	 -1.627327 
648 	 -0.000280 	 1.250925 	 2.414475 	 0.957237 	 -1.270365 
649 	 -0.000363 	 1.414880 	 -1.851873 	 -1.003664 	 -1.692706 
650 	 -0.000572 	 1.415941 	 -1.792467 	 0.671603 	 1.672596 
651 	 -0.000155 	 1.370324 	 0.638971 	 -0.675680 	 -1.069897 
652 	 -0.000771 	 1.408081 	 1.179966 	 0.046236 	 3.100026 
653 	 -0.000411 	 1.202825 	 -2.035929 	 -0.298868 	 0.478254 
654 	 -0.000353 	 1.296975 	 1.054243 	 -1.050809 	 -0.790524 
655 	 -0.000354 	 1.159327 	 -2.709555 	 1.055686 	 -0.295048 
656 	 -0.000229 	 1.244971 	 1.434762 	 0.834897 	 0.604895 
657 	 -0.000303 	 1.276834 	 2.475475 	 -0.662896 	 2.040938 
658 	 -0.000314 	 1.188355 	 0.741131 	 0.083217 	 2.772210 
659 	 -0.000727 	 1.363884 	 1.870846 	 0.343384 	 -2.978030 
660 	 -0.000293 	 1.243734 	 -1.310221 	 0.073562 	 -0.510078 
661 	 -0.000234 	 1.245782 	 0.695613 	 0.672885 	 -0.231783 
662 	 -0.000979 	 1.326333 	 0.005706 	 0.006208 	 0.177135 
663 	 -0.000489 	 1.238847 	 -0.174569 	 -0.290262 	 2.593965 
664 	 -0.000422 	 1.159921 	 -1.028373 	 -0.808432 	 -0.659936 
665 	 -0.000289 	 1.280783 	 2.875617 	 -0.320035 	 -2.412328 
666 	 -0.000371 	 1.159508 	 -0.948305 	 -0.409239 	 2.789064 
667 	 -0.000310 	 1.142668 	 1.547387 	 -0.084938 	 2.621204 
668 	 -0.000287 	 1.309738 	 1.733022 	 0.390614 	 2.140742 
669 	 -0.000182 	 1.464590 	 2.874727 	 1.024213 	 0.664041 
670 	 -0.000237 	 1.220084 	 -1.429070 	 0.859753 	 -2.131587 
671 	 -0.000736 	 1.317036 	 2.149449 	 0.025260 	 1.399221 
672 	 -0.000307 	 1.221918 	 0.630541 	 0.185568 	 2.466889 
673 	 -0.000596 	 1.250762 	 1.361690 	 -0.271522 	 -0.679271 
674 	 -0.000513 	 1.166517 	 -0.833495 	 -0.176609 	 -2.476150 
675 	 -0.000423 	 1.176970 	 0.304164 	 0.494021 	 -0.670599 
676 	 -0.000926 	 1.401305 	 2.050970 	 0.704540 	 1.927248 
677 	 -0.000467 	 1.280360 	 1.598352 	 -0.001519 	 1.227551 
678 	 -0.000692 	 1.296100 	 2.190178 	 0.151750 	 -2.924717 
679 	 -0.000717 	 1.421722 	 -2.354457 	 -1.126341 	 1.348007 
680 	 -0.000391 	 1.318719 	 3.030314 	 0.352956 	 0.992575 
681 	 -0.000526 	 1.165825 	 3.002152 	 1.017539 	 -1.567252 
682 	 -0.000321 	 1.340202 	 0.770939 	 -0.655622 	 2.312054 
