name,x,y
000249@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2343,3653
000250@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3377,6393
000251@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5221,309
000252@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6744,4275
000254@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5900,1028
000255@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2175,2499
000256@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2127,3274
000257@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1375,256
000258@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4108,6369
000259@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5978,4219
000261@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3155,317
000262@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,468,6526
000264@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,7153,1728
000265@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5556,3027
000266@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1548,5511
000267@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3146,7279
000268@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5141,3056
000269@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5452,6147
